RAJ2h,RAJ2m,RAJ2s,DEJ2d,DEJ2m,DEJ2s,dSph,Name,FeH,eFeH
17,18,51.7700,+57,59,36.600,Dra,682957,-1.68,0.20
17,18,52.8000,+58,00,33.600,Dra,693767,-1.56,0.25
17,18,53.4700,+57,58,26.000,Dra,667675,-2.25,0.12
17,18,53.7700,+58,00,00.900,Dra,687869,-1.61,0.20
17,18,54.0800,+57,59,53.900,Dra,686428,-1.84,0.78
17,18,55.3700,+58,01,10.800,Dra,699941,-2.41,0.38
17,19,00.5100,+57,59,35.800,Dra,682782,-1.83,0.14
17,19,01.9700,+57,56,51.400,Dra,646582,-2.05,0.17
17,19,02.0600,+57,57,35.700,Dra,656590,-1.80,0.15
17,19,02.1900,+57,55,02.200,Dra,621753,-2.00,0.27
17,19,03.0900,+58,00,48.600,Dra,696195,-2.06,0.25
17,19,03.2300,+57,55,12.600,Dra,624010,-1.40,0.20
17,19,05.5700,+57,53,58.300,Dra,609154,-2.35,0.13
17,19,05.9500,+58,00,28.700,Dra,692991,-2.48,0.17
17,19,07.7300,+58,00,19.700,Dra,691432,-1.89,0.12
17,19,08.3200,+57,57,50.600,Dra,659993,-2.62,0.13
17,19,09.8500,+57,57,10.700,Dra,651015,-2.15,0.14
17,19,09.9600,+57,57,05.700,Dra,649828,-1.56,0.35
17,19,10.5100,+57,52,46.600,Dra,596848,-2.25,0.15
17,19,10.8100,+57,59,17.400,Dra,678863,-1.93,0.11
17,19,12.4500,+57,56,23.000,Dra,640020,-1.66,0.12
17,19,12.7600,+57,55,16.000,Dra,624765,-1.80,0.13
17,19,13.4400,+57,52,33.400,Dra,594386,-1.70,0.11
17,19,14.8900,+57,56,51.800,Dra,646687,-2.39,0.12
17,19,15.6800,+57,51,49.400,Dra,586931,-2.73,0.52
17,19,15.8900,+57,56,47.200,Dra,645619,-2.76,0.40
17,19,16.5800,+57,59,20.200,Dra,679479,-1.83,0.16
17,19,17.2400,+57,53,08.000,Dra,600435,-1.17,0.30
17,19,17.5900,+57,54,32.200,Dra,615486,-1.86,0.11
17,19,17.7700,+57,55,06.300,Dra,622660,-2.02,0.17
17,19,18.6200,+57,51,03.500,Dra,578941,-1.89,0.12
17,19,20.0000,+57,59,43.200,Dra,684299,-2.12,0.12
17,19,21.4500,+57,55,37.600,Dra,629491,-1.96,0.12
17,19,22.0100,+57,59,02.800,Dra,675714,-2.01,0.14
17,19,25.3400,+57,53,31.200,Dra,604396,-2.38,0.23
17,19,25.6500,+57,57,05.700,Dra,649829,-2.48,0.15
17,19,25.6700,+57,58,47.100,Dra,672130,-2.05,0.38
17,19,28.1200,+58,00,56.300,Dra,697510,-1.52,0.23
17,19,28.4500,+58,01,06.600,Dra,699211,-1.78,0.17
17,19,29.1600,+57,49,26.300,Dra,562990,-2.30,0.37
17,19,29.6600,+57,54,35.400,Dra,616100,-2.08,0.14
17,19,30.7400,+57,53,25.700,Dra,603461,-0.83,0.24
17,19,33.7600,+57,49,50.200,Dra,566808,-1.93,0.18
17,19,34.6600,+57,48,05.000,Dra,549817,-1.92,0.12
17,19,35.4500,+57,58,46.600,Dra,672036,-1.76,0.11
17,19,35.7200,+57,53,51.600,Dra,607928,-1.93,0.12
17,19,35.8400,+58,00,19.300,Dra,691377,-1.95,0.19
17,19,36.3000,+57,51,24.900,Dra,582637,-1.90,0.11
17,19,38.4300,+57,52,34.200,Dra,594533,-1.37,0.15
17,19,39.1700,+57,51,14.700,Dra,580877,-1.08,0.18
17,19,41.0100,+57,49,20.300,Dra,562020,-1.81,0.18
17,19,41.8400,+57,52,19.200,Dra,591935,-2.50,0.11
17,19,43.1000,+58,02,29.100,Dra,711948,-1.51,0.30
17,19,43.1500,+57,53,01.100,Dra,599328,-1.65,0.15
17,19,43.1900,+57,52,34.700,Dra,594635,-2.37,0.13
17,19,43.9900,+58,01,47.100,Dra,705880,-1.77,0.25
17,19,44.3400,+57,52,24.300,Dra,592802,-1.40,0.31
17,19,44.3500,+58,00,58.200,Dra,697805,-2.45,0.20
17,19,44.7300,+57,57,37.000,Dra,656889,-1.72,0.11
17,19,46.7500,+57,59,39.800,Dra,683599,-2.50,0.23
17,19,46.8800,+57,59,56.000,Dra,686899,-2.07,0.13
17,19,46.9300,+57,58,49.200,Dra,672646,-2.47,0.16
17,19,47.4600,+57,51,08.600,Dra,579818,-1.92,0.53
17,19,47.5800,+58,00,34.800,Dra,693961,-1.52,0.17
17,19,47.6700,+57,48,36.600,Dra,554920,-2.04,0.11
17,19,48.1200,+57,59,06.300,Dra,676506,-1.61,0.14
17,19,48.8600,+57,57,20.000,Dra,653168,-2.49,0.16
17,19,49.8000,+58,00,26.600,Dra,692651,-2.72,0.16
17,19,50.0300,+57,56,40.600,Dra,644069,-1.89,0.11
17,19,50.1100,+57,57,10.300,Dra,650922,-2.22,0.13
17,19,50.1600,+57,54,57.100,Dra,620611,-1.67,0.16
17,19,50.2700,+57,55,20.100,Dra,625650,-2.00,0.12
17,19,50.6900,+57,51,04.300,Dra,579071,-2.12,0.44
17,19,52.4500,+57,57,28.100,Dra,654962,-3.09,0.21
17,19,52.5400,+57,55,56.200,Dra,633721,-1.75,0.15
17,19,53.6500,+57,59,42.900,Dra,684238,-2.14,0.36
17,19,53.6600,+57,57,58.500,Dra,661699,-1.89,0.16
17,19,53.8000,+57,59,59.600,Dra,687634,-1.27,0.12
17,19,54.1800,+57,57,44.600,Dra,658627,-1.95,0.17
17,19,56.3900,+57,59,16.000,Dra,678571,-1.94,0.12
17,19,57.0100,+57,52,57.800,Dra,598776,-2.20,0.12
17,19,57.2900,+57,55,04.600,Dra,622253,-1.31,0.11
17,19,57.9000,+58,01,20.000,Dra,701538,-3.00,0.16
17,19,57.9100,+57,56,58.400,Dra,648189,-2.11,0.11
17,19,59.3200,+57,58,12.300,Dra,664725,-3.28,0.69
17,19,59.7300,+57,55,05.900,Dra,622573,-1.39,0.11
17,20,00.4900,+57,55,24.400,Dra,626612,-1.28,0.14
17,20,00.5200,+57,52,56.600,Dra,598573,-1.84,0.12
17,20,01.0700,+57,53,03.500,Dra,599706,-1.39,0.40
17,20,01.8700,+57,51,08.200,Dra,579749,-1.69,0.19
17,20,01.9300,+57,51,30.400,Dra,583638,-2.18,0.12
17,20,01.9700,+57,54,22.300,Dra,613610,-2.22,0.13
17,20,02.2900,+57,58,51.000,Dra,673042,-1.73,0.26
17,20,03.1100,+58,02,46.900,Dra,714584,-1.98,0.13
17,20,03.9700,+57,59,08.300,Dra,676918,-1.62,0.11
17,20,04.0300,+57,55,43.600,Dra,630851,-1.75,0.18
17,20,04.5000,+57,56,48.500,Dra,645906,-2.22,0.31
17,20,05.6400,+57,57,58.400,Dra,661691,-2.13,0.14
17,20,05.6600,+57,57,52.800,Dra,660453,-1.91,0.11
17,20,05.7800,+57,56,23.400,Dra,640120,-2.17,0.11
17,20,05.7800,+58,02,11.000,Dra,709351,-2.81,0.48
17,20,06.2500,+57,54,33.100,Dra,615648,-1.98,0.23
17,20,06.8900,+57,52,37.100,Dra,595078,-1.88,0.11
17,20,07.3200,+58,02,40.600,Dra,713698,-1.35,0.48
17,20,07.4000,+57,53,12.100,Dra,601168,-1.36,0.12
17,20,07.4400,+57,54,32.700,Dra,615574,-1.88,0.12
17,20,07.5400,+57,56,43.400,Dra,644726,-2.20,0.18
17,20,07.9700,+57,53,52.700,Dra,608134,-1.71,0.13
17,20,09.2600,+58,02,10.600,Dra,709295,-1.74,0.66
17,20,09.4700,+57,53,03.600,Dra,599726,-3.05,0.43
17,20,10.3600,+57,53,12.500,Dra,601250,-1.86,0.12
17,20,10.8400,+57,52,57.500,Dra,598732,-1.65,0.12
17,20,11.9600,+57,56,29.200,Dra,641505,-1.92,0.19
17,20,12.2000,+58,01,00.000,Dra,698084,-1.71,0.39
17,20,12.9200,+57,54,03.100,Dra,609987,-1.84,0.12
17,20,13.1600,+57,52,19.600,Dra,592007,-1.64,0.12
17,20,13.5100,+57,51,59.300,Dra,588559,-1.95,0.11
17,20,13.7100,+57,55,49.900,Dra,632228,-2.33,0.16
17,20,13.8300,+57,52,53.900,Dra,598094,-1.73,0.18
17,20,14.3700,+58,00,34.900,Dra,693976,-2.31,0.12
17,20,14.7900,+57,54,32.500,Dra,615523,-1.31,0.12
17,20,15.7200,+57,54,27.600,Dra,614672,-2.28,0.15
17,20,15.7400,+57,51,24.400,Dra,582554,-1.39,0.21
17,20,16.1200,+57,52,56.100,Dra,598482,-2.95,0.12
17,20,16.1600,+58,04,04.800,Dra,725755,-2.04,0.12
17,20,16.4700,+57,48,40.400,Dra,555572,-2.18,0.13
17,20,17.2000,+57,57,51.800,Dra,660268,-1.93,0.24
17,20,17.4000,+57,48,39.000,Dra,555353,-1.70,0.34
17,20,17.9500,+57,59,47.800,Dra,685207,-2.55,0.19
17,20,17.9800,+58,01,11.800,Dra,700131,-2.02,0.12
17,20,19.2000,+57,59,02.400,Dra,675624,-2.89,0.29
17,20,19.3000,+57,51,19.600,Dra,581732,-1.97,0.13
17,20,19.6200,+57,54,02.200,Dra,609853,-1.71,0.13
17,20,19.7300,+57,58,48.400,Dra,672446,-2.92,0.42
17,20,19.9200,+57,59,17.400,Dra,678881,-2.25,0.13
17,20,20.7600,+57,50,36.500,Dra,574514,-1.75,0.15
17,20,21.5400,+57,52,04.200,Dra,589385,-2.13,0.21
17,20,22.6500,+57,50,58.600,Dra,578065,-0.89,0.43
17,20,23.1600,+58,01,51.300,Dra,706497,-2.45,0.98
17,20,23.6200,+57,59,08.100,Dra,676871,-1.64,0.12
17,20,23.7100,+57,49,12.700,Dra,560839,-1.69,0.13
17,20,23.7200,+58,05,24.200,Dra,736955,-2.19,0.13
17,20,24.1400,+57,53,52.400,Dra,608080,-2.02,0.14
17,20,24.1600,+57,56,25.900,Dra,640694,-1.84,0.12
17,20,24.3800,+57,47,47.900,Dra,547190,-2.76,0.80
17,20,24.5100,+57,57,08.200,Dra,650401,-1.85,0.12
17,20,24.8900,+57,48,42.800,Dra,555936,-1.93,0.15
17,20,24.9500,+57,52,26.500,Dra,593161,-1.63,0.14
17,20,26.6500,+57,58,55.500,Dra,674130,-1.81,0.41
17,20,27.1700,+57,53,22.100,Dra,602875,-2.16,0.52
17,20,27.2300,+57,56,12.000,Dra,637383,-1.72,0.11
17,20,27.2400,+57,56,22.500,Dra,639896,-2.03,0.19
17,20,27.5900,+57,52,58.300,Dra,598860,-2.09,0.12
17,20,28.5400,+57,55,07.200,Dra,622813,-3.08,0.98
17,20,30.2300,+57,52,23.300,Dra,592632,-3.34,0.50
17,20,30.4000,+57,58,05.500,Dra,663255,-1.96,0.13
17,20,30.9300,+57,57,53.800,Dra,660687,-2.06,0.15
17,20,31.1800,+57,49,17.600,Dra,561581,-1.37,0.55
17,20,31.6500,+57,50,55.100,Dra,577465,-1.90,0.11
17,20,32.0800,+58,05,19.200,Dra,736224,-2.59,0.38
17,20,32.1300,+58,05,40.000,Dra,739332,-2.43,0.18
17,20,33.6800,+57,59,27.100,Dra,680986,-1.57,0.16
17,20,33.9800,+57,48,36.500,Dra,554893,-2.10,0.20
17,20,34.0700,+57,53,56.900,Dra,608891,-1.83,0.14
17,20,34.1700,+57,53,32.000,Dra,604526,-1.58,0.11
17,20,34.5500,+57,58,12.600,Dra,664789,-2.09,0.13
17,20,34.6500,+58,00,38.200,Dra,694563,-1.62,0.18
17,20,34.7300,+57,55,58.900,Dra,634296,-1.25,0.45
17,20,35.4900,+57,53,13.900,Dra,601509,-1.30,0.13
17,20,35.6000,+57,49,12.500,Dra,560804,-1.77,0.20
17,20,36.6100,+58,03,13.200,Dra,718288,-1.80,0.24
17,20,36.8500,+57,58,55.700,Dra,674194,-3.30,0.59
17,20,37.3900,+57,59,12.600,Dra,677822,-2.37,0.11
17,20,37.5400,+57,55,19.300,Dra,625494,-1.88,0.14
17,20,37.6400,+57,55,57.800,Dra,634065,-2.20,0.35
17,20,37.6600,+57,52,16.600,Dra,591502,-1.82,0.13
17,20,38.2400,+57,54,48.300,Dra,618710,-1.76,0.14
17,20,38.3200,+57,55,32.400,Dra,628341,-1.88,0.14
17,20,39.1800,+57,55,57.500,Dra,634007,-1.90,0.22
17,20,39.3800,+58,02,23.600,Dra,711162,-1.93,0.12
17,20,39.7300,+58,01,19.700,Dra,701480,-1.88,0.37
17,20,39.8300,+57,51,15.300,Dra,580987,-1.92,0.11
17,20,39.8500,+58,02,00.600,Dra,707848,-1.62,0.12
17,20,39.8700,+57,59,00.000,Dra,675114,-1.81,0.41
17,20,40.7500,+57,53,19.300,Dra,602425,-3.02,0.25
17,20,41.0500,+57,58,25.700,Dra,667609,-1.91,0.12
17,20,41.1900,+57,59,33.800,Dra,682368,-2.73,0.35
17,20,41.3500,+58,06,00.900,Dra,742216,-2.08,0.36
17,20,41.5600,+57,53,16.600,Dra,601966,-1.86,0.12
17,20,42.5000,+57,52,47.800,Dra,597073,-1.57,0.16
17,20,42.5300,+57,52,53.000,Dra,597940,-2.62,0.71
17,20,42.8300,+58,00,37.200,Dra,694374,-1.87,0.16
17,20,43.3600,+57,50,42.800,Dra,575526,-1.42,0.12
17,20,44.3900,+58,01,27.000,Dra,702704,-2.55,0.55
17,20,44.7100,+57,54,59.500,Dra,621150,-1.37,0.12
17,20,44.7400,+57,58,08.900,Dra,664035,-2.21,0.17
17,20,45.8200,+57,54,25.900,Dra,614332,-2.10,0.37
17,20,46.5300,+57,59,13.400,Dra,678001,-1.06,0.27
17,20,46.9200,+57,56,20.000,Dra,639307,-1.57,0.32
17,20,47.3800,+57,57,14.700,Dra,651950,-2.35,0.36
17,20,47.4700,+57,59,38.900,Dra,683422,-2.34,0.95
17,20,47.5500,+57,54,08.500,Dra,611012,-1.85,0.13
17,20,47.7600,+57,53,24.200,Dra,603233,-2.06,0.19
17,20,47.9000,+57,51,38.100,Dra,585011,-1.33,0.12
17,20,48.1500,+57,59,12.500,Dra,677810,-1.64,0.22
17,20,48.4000,+57,55,31.000,Dra,628023,-1.89,0.36
17,20,48.4300,+57,57,40.400,Dra,657658,-1.47,0.28
17,20,48.7400,+57,57,14.700,Dra,651941,-1.98,0.14
17,20,49.1000,+57,50,44.700,Dra,575827,-1.49,0.21
17,20,49.7300,+57,57,10.200,Dra,650891,-2.23,0.19
17,20,50.9700,+58,04,49.300,Dra,731871,-2.06,0.17
17,20,51.3300,+58,05,40.500,Dra,739413,-1.73,0.19
17,20,51.5800,+57,59,40.000,Dra,683649,-1.42,0.23
17,20,52.0500,+57,59,47.900,Dra,685215,-1.75,0.11
17,20,52.8100,+57,59,04.200,Dra,676022,-2.10,0.18
17,20,52.9700,+57,55,57.900,Dra,634082,-1.31,0.11
17,20,53.4200,+57,56,20.700,Dra,639473,-1.77,0.14
17,20,53.7100,+57,58,12.600,Dra,664799,-1.77,0.11
17,20,54.0400,+57,57,05.400,Dra,649775,-3.09,0.33
17,20,54.3700,+57,59,26.600,Dra,680885,-1.66,0.17
17,20,56.5700,+58,02,35.100,Dra,712919,-2.24,0.13
17,20,56.6500,+57,51,57.400,Dra,588255,-1.86,0.12
17,20,57.0000,+57,50,33.700,Dra,574022,-2.13,0.16
17,20,57.0600,+57,49,33.100,Dra,564101,-2.57,0.57
17,20,57.4100,+57,51,53.400,Dra,587586,-1.87,0.30
17,20,58.4100,+57,59,36.700,Dra,682960,-2.33,0.17
17,20,58.4700,+57,51,02.400,Dra,578724,-1.74,0.16
17,20,59.7600,+57,56,33.800,Dra,642528,-1.45,0.27
17,21,00.4800,+57,59,14.400,Dra,678244,-2.98,0.59
17,21,00.5800,+57,49,21.200,Dra,562166,-2.24,0.13
17,21,01.2500,+57,57,43.500,Dra,658370,-1.79,0.12
17,21,02.8500,+57,50,00.100,Dra,568422,-2.19,0.14
17,21,03.6200,+57,55,18.200,Dra,625238,-1.16,0.27
17,21,03.7500,+57,54,50.100,Dra,619087,-1.61,0.20
17,21,04.4200,+58,02,23.100,Dra,711070,-1.56,0.37
17,21,04.6600,+57,53,21.300,Dra,602750,-3.41,0.58
17,21,06.2100,+57,58,32.300,Dra,668951,-1.01,0.21
17,21,07.0000,+57,51,32.200,Dra,583967,-2.66,0.28
17,21,13.3100,+57,55,15.000,Dra,624539,-2.64,0.36
17,21,13.4400,+57,57,01.600,Dra,648945,-1.99,0.64
17,21,13.8200,+57,52,45.800,Dra,596707,-1.93,0.13
17,21,14.6800,+57,52,10.300,Dra,590455,-2.68,0.12
17,21,17.2900,+57,51,27.800,Dra,583164,-2.03,0.53
17,21,17.9400,+57,52,58.100,Dra,598825,-2.05,0.41
17,21,18.1100,+57,53,59.400,Dra,609387,-1.49,0.31
17,21,20.2400,+57,51,20.700,Dra,581915,-1.79,0.24
17,21,20.3700,+57,56,29.800,Dra,641644,-2.23,0.94
17,21,21.1000,+57,56,53.400,Dra,647035,-1.82,0.13
17,21,21.3200,+58,00,55.600,Dra,697388,-2.06,0.55
17,21,22.2600,+58,02,15.500,Dra,709999,-2.09,0.14
17,21,23.5900,+57,36,37.000,Dra,468726,-1.05,0.13
17,21,24.3600,+57,52,27.600,Dra,593365,-1.33,0.26
17,21,27.0800,+57,54,15.000,Dra,612220,-2.20,0.24
17,21,29.7500,+57,54,11.100,Dra,611455,-2.00,0.47
17,21,30.0700,+57,52,43.700,Dra,596344,-2.10,0.66
17,21,31.1300,+57,55,24.400,Dra,626614,-2.15,0.27
17,21,33.0600,+57,58,56.100,Dra,674284,-1.99,0.16
17,21,36.7800,+57,58,37.100,Dra,669982,-2.18,0.12
17,21,37.7600,+58,00,52.300,Dra,696811,-2.32,0.15
17,21,38.9900,+57,57,55.300,Dra,661010,-1.78,0.14
17,21,41.7800,+57,55,50.800,Dra,632468,-2.29,0.12
17,21,42.5700,+57,32,57.900,Dra,441115,-2.10,0.16
17,21,43.7000,+57,57,12.700,Dra,651479,-2.93,0.12
17,21,44.8800,+57,56,14.500,Dra,637985,-0.93,0.26
17,21,47.5100,+57,54,43.200,Dra,617631,-2.28,0.70
17,21,49.1700,+57,53,37.200,Dra,605411,-1.71,0.11
17,21,49.7200,+57,31,59.100,Dra,433412,-1.16,0.29
17,21,49.9300,+57,58,17.200,Dra,665767,-1.88,0.15
17,21,50.9200,+57,54,38.300,Dra,616674,-1.94,0.14
17,21,51.1700,+57,57,21.200,Dra,653443,-1.64,0.39
17,21,52.4600,+57,52,36.900,Dra,595039,-2.44,0.12
17,21,54.5900,+57,57,26.700,Dra,654650,-2.36,0.37
17,21,55.2000,+57,56,59.400,Dra,648419,-2.97,0.23
17,21,56.2500,+57,51,08.900,Dra,579860,-1.49,0.17
17,21,56.9400,+57,59,33.900,Dra,682409,-1.81,0.11
17,21,57.7200,+58,01,12.600,Dra,700252,-1.15,0.28
17,21,58.2000,+57,56,04.200,Dra,635568,-2.73,0.11
17,21,58.4500,+57,53,18.800,Dra,602348,-1.98,0.28
17,22,00.9500,+57,55,53.700,Dra,633114,-2.34,0.13
17,22,03.2600,+57,55,18.300,Dra,625253,-3.60,0.90
17,22,05.6900,+57,50,13.200,Dra,570658,-1.60,0.19
17,22,08.7400,+57,51,30.800,Dra,583728,-1.91,0.30
17,22,10.9000,+57,53,53.000,Dra,608215,-1.54,0.22
17,22,12.4800,+57,49,04.200,Dra,559503,-1.72,0.23
17,22,13.6300,+57,53,06.500,Dra,600223,-2.16,0.11
17,22,21.6400,+58,03,06.600,Dra,717289,-2.52,0.33
17,22,24.1300,+58,01,48.100,Dra,706039,-2.18,0.29
17,22,29.1800,+58,05,10.200,Dra,734925,-2.22,0.16
17,22,36.4700,+58,03,03.500,Dra,716868,-2.27,0.14
17,22,38.2000,+57,59,45.500,Dra,684746,-2.10,0.56
17,22,43.6700,+57,57,30.800,Dra,655556,-1.71,0.12
17,22,46.2100,+57,55,11.300,Dra,623752,-2.26,0.22
17,22,48.5800,+57,56,43.400,Dra,644733,-2.54,0.62
17,22,52.4700,+57,52,55.600,Dra,598401,-2.00,0.79
17,23,02.4500,+57,55,39.800,Dra,629966,-3.12,0.86


























































































































































































































































































































